umap_x,umap_y,cluster,confidence,entropy,model
7.3573003,5.831774,0,0.998794890935764,0.010068608369304802,Hybrid_GMM
12.920042,6.3123455,0,0.7409230471772147,0.6084452231130837,Hybrid_GMM
8.747484,5.6203814,0,0.9909957810263592,0.05435960453578538,Hybrid_GMM
9.8934765,-0.33408362,2,0.9991307321117482,0.006999160294272414,Hybrid_GMM
11.263875,0.8838508,2,0.9907885757075068,0.053600167678724164,Hybrid_GMM
12.93873,4.858629,2,0.6477381862365577,0.6758615822131178,Hybrid_GMM
12.792952,3.1800108,2,0.9943795936090711,0.03618226233771457,Hybrid_GMM
13.809747,5.5423565,2,0.8840349124832859,0.3939254721427853,Hybrid_GMM
14.800296,5.569472,2,0.9937555980520805,0.04155922406167121,Hybrid_GMM
6.428568,0.8785855,2,0.9982022924769934,0.013159841953212036,Hybrid_GMM
10.655638,6.002185,0,0.956891906991484,0.22389841086900708,Hybrid_GMM
